Medication_Name,Package_Size,Max_Consumer_Price
DEPALEPT 500MG 40TAB,40,55.39
DEPALEPT CHRONO 500MG 30 SR TAB,30,42.41
DEPALEPT ORAL SOL 50ML,50,38.96
DEPALEPT SYR 110ML,110,23.43
DEPO MEDROL 40MG/ML 1ML,1,19.47
DEPO MEDROL 40MG/ML 2ML,1,32.71
DEPO MEDROL+LIDOCAIN 1CC,1,29.27
DEPO MEDROL+LIDOCAIN 2CC,1,60.99
DEPONIT NT 10 10PATCHES,10,33.14
DEPONIT NT 5 10 PATCHES,10,25.2
DEPO-PROVERA 150MG1ML SOL FOR INJ,1,17.87
DEPO-PROVERA 3.3MLx150MG/ML,1,39.21
DERALIN 10MG 30TAB,30,6.32
DERALIN 40MG 30TAB,30,7.44
DERMACOMBIN OINT 15G,15,21.82
DERMACOMBIN OINT 5G,5,7.27
DERMALAR CREAM 14GR,14,5.74
DERMOVATE CREAM 25GR,25,17.21
DERMOVATE OINT 25GR,25,14.67
DERMOVATE SCALP APPL SOL 25ML,25,19.99
DESFERAL 500MG 10 VIALS,10,191.71
DESMOPRESSIN TEVA 0.1MG 30TAB,30,84.59
DESMOPRESSIN TEVA 0.2MG 30TAB,30,138.28
DETRUSITOL SR 4MG 28CAPS,28,206.63
DEXAMETHASONE 0.5MG 30T,30,21.85
DEXAMETHASONE 2MG 50TAB,50,70.85
DEXIMUNE 100MG 50CAPSULES,50,788.62
DEXIMUNE 25MG 50CAPSULES,50,233.02
DEXIMUNE 50MG 50CAPS,50,421.17
DIABITEX 250MG 90TAB,90,30.36
DIACEREIN TEVA 50 MG 30 CAPS,30,63.36
DIANE 21TAB,21,19.87
DIATRIM 50MG 30CAPS,30,63.36
DIBENYLINE 10MG 30CAPS,30,74.93
DICLOFTIL 0.1% SOL 30x0.5ML,30,175.1
DIFLUCAN SUSP 50MG/5ML 35ML,35,73.51
DIFRIN 0.10% EYE DROPS 10ML,10,94.52
DIGOXIN 0.25MG 40TAB,40,10.7
DILANTIN SUSP 237ML,237,154.11
DILATAM 120MG 30 SRTAB,30,49.68
DILATAM 240MG CD 30SRTAB,30,111.89
DILATAM 60MG 30TAB,30,14.92
DILTIAZEM TEVA 60MG 100TAB,100,49.73
DIMITONE 12.5MG 30TAB,30,27.25
DIMITONE 6.25MG 30TAB,30,20.86
DIOVAN 160MG 28 FC TABS,28,105.46
DIOVAN 40MG 28 FC TABS,28,65.33
DIOVAN 80MG 28 FC TABS,28,69.77
DIPROGENTA 15GR OINT,15,31.67
DIPROGENTA CRM 15GR,15,31.69
DIPROLENE CREAM 15GR,15,8.92
DIPROSALIC LOTION 30ML,30,21.91
DIPROSALIC OINT 15GR,15,11.09
DIPROSPAN 1AMPX1ML,1,20.4
DIPROSPAN 1AMPX2ML,1,39.13
DISEPTYL FORTE 10CAPLETS,10,9.62
DISEPTYL SUSP 50ML,50,5.61
DISOTHIAZIDE 25MG 30TAB,30,10.76
DITHROCREAM 0.1% 50G,50,30.15
DITHROCREAM 0.25%50G,50,32.3
DITHROCREAM 2% 50G,50,53.3
DITHROCREAM FRTE0.5%,50,37.26
DITHROCREAM H.P.1%,50,59.84
DOCETAXEL TEVA 20 MG/VIAL (0.72ML),1,567.47
DOCETAXEL TEVA 80 MG/VIAL (2.88ML),1,2103.39
DOLESTINE 5X100MG/2ML,5,16.37
DOLESTINE 5X50MG/1ML,5,19.66
DONEPEZIL TEVA 10MG 30TAB,30,355.97
DONEPEZIL TEVA 5MG 30TAB,30,314.82
DOPICAR 30TAB,30,20.45
DORZOLAMIDE TEVA 2% 5ML,5,51.61
DOSTINEX 0.5MG 2TAB,2,59.01
DOSTINEX 0.5MG 8TAB,8,219.38
DOXALOC 1 30TAB,30,22.3
DOXALOC 2 30TAB,30,18.1
DOXALOC 4 30TAB,30,27.99
DOXIL 2MG/ML VIAL 10ML,1,2451.17
DOXIL 2MG/ML VIAL 25ML,1,5018.03
DOXY 100 10TAB,10,12.77
DOXYLIN 100MG 10TAB,10,12.77
DUAC TOPICAL GEL 25G,25,86.97
DUODART 30 CAPSULES,30,172.36
DUODOPA  GEL 7x100ML BAG,7,4446.26
DUOTRAV 2.5ML OPHTHALMIC SOLUTION,2.5,115.03
DUPHASTON 10MG 20TAB,20,32.08
DURABIOTIC 1.2MIU 1VIAL,1,35.75
DUROGESIC 100MCG/H 5PATCH,5,310.4
DUROGESIC 12MCG/H 5PATCH,5,71.81
DUROGESIC 25MCG/H 5PATCH,5,108.05
DUROGESIC 50MCG/H 5PATCH,5,186.76
DUROGESIC 75MCG/H 5PATCH,5,251.57
DYSPORT 500 U/VIAL IM/SC 1 VIAL,1,1301.75
EBETAXEL 30MG/5ML VIAL,1,369.28
EBIXA 10MG 56TAB,56,445.86
EBIXA 20MG 28TABS,28,465.85
EBIXA DROPS 10MG/G 50ML,50,403.31
EDRONAX 4MG 60TAB,60,154.83
EFEXOR  XR 150MG 28 SR CAPS,28,114.51
EFEXOR XR 75MG 28 SR CAPS,28,62.52
EFFIENT 10MG 28 FC TAB,28,275.76
EFFIENT 5MG 28 FC TAB,28,255.17
EFRIN-10 DROPS 5CC,5,9.66
ELAPRASE 2MG/ML VIAL 3ML,1,16696.52
ELATROL 25MG 50TAB,50,12.69
ELATROLET 10MG 30TAB,30,5.47
ELATROLET 10MG 50TAB,50,9.11
ELIDEL CREAM 1% 15G,15,82.46
ELIDEL CREAM 1% 30G,30,153.27
ELMEX GELEE 25GR,25,18.23
ELOCOM CREAM 15GR,15,16.58
ELOCOM LOTION 20ML,20,20.88
ELOCOM OINT 15GR,15,16.13
ELOXATIN 100MG IV SOL FOR INF VIAL 20ML,1,1421.51
ELOXATIN 200MG 5MG/ML VIAL 40ML,1,2624.36
ELOXATIN 50MG IV SOL FOR INF VIAL 10ML,1,718.96
ELTROXIN 100MCG 100T,100,23.76
ELTROXIN 50MCG 100T,100,17.6
EMADINE 0.05% 5ML,5,54.91
EMEND 1X125MG+2X80MG CAPS,3,362.16
EMILY 21TAB,21,34.41
EMILY 3X21TAB,63,101.34
ENALADEX 10MG 30TAB,30,15.59
ENALADEX 20MG 30TAB,30,33.59
ENALADEX 5MG 30TAB,30,15.05
ENALAPRIL 10MG 30TAB,30,15.59
ENALAPRIL 20MG 30TAB,30,33.59
ENALAPRIL 5MG 30TAB,30,15.05
ENBREL  25MG 4VIALS,4,2844.79
ENDOXAN 1G/50ML 1INJ,1,58.45
ENDOXAN 500MG/25ML 1INJ,1,37.19
ENGERIX B 20MCG/ML ADULT VIAL,1,97.5
ENGERIX B PEDIATRIC,1,60.45
ENTOCORT 3MG 100CAPS,100,466.29
ENTUMINE 40MG 30TAB,30,16.97
EPANUTIN 100MG 100C,100,33.93
EPIPEN 0.3MG/0.3ML AUTO-INJECTOR,1,228.42
EPIPEN JR. 0.15MG/0.3ML AUTO-INJECTOR,1,228.42
EPIVIR 150MG 60TAB,60,850.2
EPIVIR 300MG 30TAB,30,776.73
EPIVIR ORAL SOL 240ML,240,254.19
EPOPROSTENOL TEVA 0.5MG VIAL,1,513.18
EPOPROSTENOL TEVA 1.5MG VIAL,1,1120.82
EPREX/PROTECS 10000 IU/1ML 6 SYRINGES,6,2570.87
EPREX/PROTECS 1000IU/0.5ML 6 SYRINGES,6,294.16
EPREX/PROTECS 2000 IU/0.5ML 6 SYRINGES,6,585.4
EPREX/PROTECS 20000 IU/0.5ML 1SYRINGE,1,978.44
EPREX/PROTECS 30000 IU/0.75ML 1SYRINGE,1,1253.75
EPREX/PROTECS 3000IU/0.3ML 6 SYRINGES,6,771.26
EPREX/PROTECS 40000 IU/ML 1 SYRINGE,1,1671.66
EPREX/PROTECS 4000IU/0.4ML 6 SYRINGES,6,1028.35
EPREX/PROTECS 5000IU/0.5ML 6SYRINGES,6,1285.43
EPREX/PROTECS 6000 IU/0.6ML 6SYRINGES,6,1542.52
EPREX/PROTECS 8000 IU/0.8ML 6SYRINGES,6,2056.69
ERAXIS 100MG 30ML VIAL LYOPHILIZED POWDER FOR INJ.,1,2149.2
ERBITUX 5MG/ML 100ML,100,6160.6
ERBITUX 5MG/ML 20ML,20,1232.12
ERDOTIN 300MG 20CAPS,20,40.68
ERYTHROCIN LACTOBIONATE I.V. VIAL 1G/VIAL 20ML,1,51.7
ERYTHROPED GRANULES 60ML,60,8.73
ERYTHROTEVA 125 60ML,60,14.48
ERYTHROTEVA 200 60ML,60,8.73
ERYTHROTEVA 250MG10TAB,10,4.29
ERYTHROTEVA 400 60ML,60,33.46
ERYTHROTEVA 500MG10TAB,10,19.09
ESCITALOPRAM TEVA 10MG 30TAB,30,115.24
ESCITALOPRAM TEVA 20MG 30TAB,30,199.63
ESKAZOLE 400MG 60TAB,60,584.85
ESMERON 10MG/ML 5ML 10 VIAL,10,258.6
ESRACAIN 1% 50AMP/10ML,50,117.74
ESRACAIN INJECTION 2% 50AMP/10ML,50,241.67
ESTELLE 35 21TAB,21,19.87
ESTELLE 35 21X3TAB,63,58.51
ESTO 10 28TAB,28,107.56
ESTO 20 28TAB,28,186.32
ESTRACYT 140MG 100CAP,100,706.73
ESTRADERM TTS 100MCG,6,25.27
ESTRADERM TTS 25MCG,6,22.08
ESTRADERM TTS 50MCG,6,25.61
ESTROFEM 1MG 28TAB,28,23.58
ESTROFEM 2MG 28TAB,28,26.61
ETODOLAC ER TEVA 600MG 20TAB,20,81.13
ETOPAN 200MG 20CAP,20,28.67
ETOPAN 300MG 30CAP,30,60.08
ETOPAN XL 600MG 20 SR TAB,20,81.13
EUCREAS 50/850MG 60 FC TAB,60,240.01
EUMOVATE CREAM 25GR,25,18.08
EUMOVATE OINT 25GR,25,20.73
EUTHYROX 100MCG 100TAB,100,23.76
EUTHYROX 50MCG 100TAB,100,17.6
EVICEL HUMAN SURGICAL SEALANT 2X1ML,2,653.79
EVICEL HUMAN SURGICAL SEALANT 2X2ML,2,1119.04
EVICEL HUMAN SURGICAL SEALANT 2X5ML,2,2650.4
EVISTA 60MG 28TAB,28,141.77
EVOLTRA 1MG/ML 20ML VIAL,1,9930.78
EVOREL 100 8PATCH,8,32.13
EVOREL 25 8PATCH,8,20.77
EVOREL 50 8PATCH,8,38.07
EVOREL 75 8PATCH,8,30.33
EVOREL CONTI  8 PATCH,8,102.05
EVOREL SEQUI  4+4 PATCH,8,87.06
EVRA 3 PATCHES,3,59.24
EVRA 9 PATCHES,9,165.16
EXELON 1.5MG 28CAPS,28,186.07
EXELON 3MG 28CAPS,28,192.62
EXELON 4.5MG 28CAPS,28,196.97
EXELON 6MG 28CAPS,28,202.57
EXELON PATCH 10 30 PATCH,30,439.72
EXELON PATCH 10 60 PATCH,60,879.43
EXELON PATCH 5 30 PATCH,30,438.74
EXELON PATCH 5 60 PATCH,60,877.49
EXFORGE 10MG/160MG 28TAB,28,149.35
EXFORGE 5MG/160MG 28TAB,28,148.8
EXFORGE 5MG/80MG 28TAB,28,120.03
EXJADE 125MG 28 DISPERS TAB,28,979.15
EXJADE 250MG 28 DISPERS TAB,28,1975.99
EXJADE 500MG 28 DISPERS TAB,28,3820.07
EXODERIL CREAM 15GR,15,19.33
EZETROL 10MG 30TAB,30,219.06
FABRAZYME 35MG/VIAL,1,19739.36
FABRAZYME 5MG/ML 1VIALX20ML,1,2876.62
FAMO 20MG FC 30TAB,30,33.32
FAMO 40MG FC 30TAB,30,62.92
FAMOTIDINE-T 20MG30TAB,30,33.32
FAMOTIDINE-T 40MG30TAB,30,62.92
FANSIDAR 3TAB,3,8.73
FASIGYN 500MG 4TAB,4,17.32
FASLODEX 250MG/5ML 2 PREFILLED SYR,2,4186.76
FASLODEX 250MG/5ML PREFILLED SYR,1,2093.38
FAVOXIL 100MG 30TAB,30,59.13
FAVOXIL 50MG 60TAB,60,62.91
FEIBA NF 1000 IU/VIAL,1,4302.82
FEIBA NF 500IU/VIAL 50ML,1,2132.3
FEMARA 2.5MG 30TAB,30,431.95
FEMINET 1X21TAB,21,24.44
FEMINET 3X21TAB,63,71.98
FENISTIL DROPS 20ML,20,15.12
FENTA 100 5 PATCH,5,310.4
FENTA 12MCG/HOUR 5PATCHES,5,71.81
FENTA 25 5 PATCH,5,108.05
FENTA 50 5 PATCH,5,186.76
FENTA 75 5 PATCH,5,251.57
FERINJECT 500MG/10ML SOL FOR INJ/INF,1,679.99
FERRIPROX 500MG 100TAB,100,1239.04
FINASTERIDE TEVA 5 MG 30 TAB,30,73.55
FIRAZYR 30MG/3ML PREFIL. SYR.,1,10149.35
FIRDAPSE 10MG 100TAB,100,11969.17
FIRMAGON 120MG 2VIALS POWDER + 2VIALS SOLV.,2,1333.42
FIRMAGON 80MG 1VIAL POWDER + 1VIAL SOLV.,1,738.28
FLAGYL 250MG 20TAB,20,12.78
FLAGYL 500MG 10VAG TAB,10,13.35
FLAGYL SUSP 4% 120ML,120,16.46
FLAME 21TAB,21,34.41
FLAME 3X21TAB,63,101.34
FLAREX DROPS 5ML,5,13.44
FLEXIN 30MG/ML (60MG/2ML) 3AMP,3,42.8
FLIXONASE NASULE DROPS 4X7STRIPS,28,119.21
FLIXONASE SPRAY 120DOSES,120,51.82
FLIXOTIDE DISK 100MCG 60DOSES,60,57.49
FLIXOTIDE DISK 250MCG 60DOSES,60,111.07
FLIXOTIDE DISK 500MCG 60DOSES,60,200.52
FLIXOTIDE DISK 50MCG 60DOSES,60,36.98
FLIXOTIDE INH CFC FREE 125MCG 120DOSES,120,155.15
FLIXOTIDE INH CFC FREE 250MCG 120DOSES,120,214.3
FLIXOTIDE INH CFC FREE 50MCG 120DOSES,120,56.72
FLIXOTIDE NEBULES 0.5MG/2ML 10AMP,10,73.32
FLIXOTIDE NEBULES 2MG/2ML 10AMP (20ml),20,176.21
FLOLAN 1500MCG IV VIAL,1,1120.82
FLOLAN 500MCG IV VIAL,1,513.18
FLORET 21TAB,21,20.92
FLORET 3X21TAB,63,61.6
FLUANXOL 1MG 100TAB,100,41
FLUANXOL 3MG 100TAB,100,49.81
FLUANXOL DEPOT INJ 20MG 1ML,1,12.09
FLUANXOL DEPOT INJ100MG1ML,1,51.12
FLUANXOL INJ40MG 2ML,1,45.18
FLUARIX 15MCG/DOSE 0.5ML,1,31.31
FLUCANOL 100MG 7CAPSULES,7,125.01
FLUCANOL 150MG 1 CAPSULE,1,29.85
FLUCANOL 200MG 7CAPSULES,7,206.65
FLUCANOL 50MG 7CAPSULES,7,59.98
FLUCONAZOLE 150 1CAP,1,29.85
FLUCONAZOLE 2MG/ML 1VIAL 100MG/50ML,50,47.38
FLUCONAZOLE 2MG/ML 1VIAL 200MG/100ML,100,93.03
FLUCONAZOLE TEVA 150MG 1CAPS,1,29.85
FLUCONAZOLE TEVA INFUSION BAG 2MG/ML 100ML,100,93.03
FLUCONAZOLE TEVA INFUSION BAG 2MG/ML 200ML,200,172.92
FLUDARA 10MG 20TAB,20,2844.5
FLUDECATE 1ML 5AMP,5,85.27
FLUORESCEINE NOVARTIS 10X5ML,10,152.83
FLUTAMIDE-TEVA 250MG 100TAB,100,275.57
FLUTINE 20MG 30CAP,30,46.89
FLUVIRIN 1AMP O.5ML,1,44.38
FLUVOXAMINE TEVA 100MG 30TAB,30,59.13
FLUVOXAMINE TEVA 50MG 60TAB,60,62.91
FML LIQUIFILM 5ML,5,13.44
FORADIL 12MCG 60CAPS,60,126.26
FORTEO PEN INJECTOR 3ML,1,2406.5
FORTICAL NASAL SPRAY 200UI/DOSE 3.7ML,3.7,245.74
FORTUM 1G INJ,1,44.06
FORTUM 2G 1VIAL,1,87.07
FOSALAN 10MG 30TAB,30,93.7
FOSALAN ONCE-WEEKLY 70MG 4TAB,4,66.29
FOSAVANCE 70/5600IU 4 TAB,4,115.34
FOSCAVIR 24MG/ML 250ML,1,264.85
FOSRENOL 1000MG 90 CHEWTAB,90,1280.91
FOSRENOL 500MG 90 CHEW TAB,90,869.07
FOSRENOL 750 MG 90 CHEWTAB,90,1206.14
FOSTIMON 150 IU 10 VIALS,10,1734.93
FOSTIMON 75IU 10 VIALS,10,900.68
FRAGMIN 10000 IU/0.4ML,5,182.33
FRAGMIN 10000 IU/ML 10 INJ,10,352.54
FRAGMIN 2500UI/0.2ML 10INJ,10,124.87
FRAGMIN 5000UI/0.2ML 10INJ,10,220.32
FRAGMIN 7500 IU/0.3ML 10 INJ,10,260.68
FRAXIPARINE 2850 IU Axa/0.3ML 10S.INJ,10,126.68
FRAXIPARINE 3800 IU Axa/0.4ML 10S.INJ,10,136.71
FRAXIPARINE 5700 IU Axa/0.6ML 10S.INJ,10,238.26
FRISIUM 10MG 30TAB,30,19.44
FUCICORT CREAM 15GR,15,35.12
FUCIDIN 250MG 12TAB,12,63.28
FUCIDIN CREAM 30GR,30,44.08
FUCIDIN OINT 2% 30GR,30,44.2
FUCITHALMIC VISCOUS EYE DROPS 5GR (GEL),5,24.58
FUROSEMIDE FRESENIUS 20MG/2ML 10 VIALS,10,22.96
FUSID 20MG/2CC 5AMP,5,11.48
FUSID 40MG 30TAB,30,9.33
FUSID 40MG 50TAB,50,15.55
GABAPENTIN TEVA 600MG 60TAB,60,141.05
GABAPENTIN TEVA 800MG 60TAB,60,187.28
GABAPENTIN-TEVA 300MG 100CAPS,100,127.78
GABAPENTIN-TEVA 400MG 100CAPS,100,156.75
GALVUS 50MG 56TAB,56,229.94
GANFORT 3ML EYE DROPS,3,105.46
GARDASIL QUADRIVALENT HUMAN PAPILLOMAVIRUS (TYPES 6,11,16,18)SYR,1,647.79
GASTRO 40MG 20TAB,20,42.73
GEMCITABINE TEVA 1000 MG/VIAL 50ML,1,417.85
GEMCITABINE TEVA 200 MG/VIAL 14ML,1,84.14
GEMZAR 1 G IV INJ VIAL,1,417.85
GEMZAR 200 MG IV INJ VIAL,1,84.14
GENOTROPIN 16IU CARTRIDGE,1,822.03
GENOTROPIN 36UI CARTRIDGE,1,1773.8
GENTAMICIN-IKA 25AMP,25,213.54
GENTATRIM  DERMAL CREAM 15GR,15,15.04
GENTATRIM OINT 15GR,15,23.34
GEODON 20MG 30CAPS,30,291.02
GEODON 20MG 60CAPS,60,582.03
GEODON 40MG 30CAPS,30,229.29
GEODON 40MG 60CAPS,60,458.59
GEODON 60MG 30CAPS,30,312.92
GEODON 60MG 60CAPS,60,625.84
GEODON 80MG 30CAPS,30,363.43
GEODON 80MG 60CAPS,60,726.86
GESTONE 10AMP 50MG/ML,10,308.62
GILENYA 0.5MG 28 HARD CAPSULES,28,10702.66
GILEX 10MG 30CAP,30,8.22
GILEX 25MG 30CAP,30,12.73
GLASSIA 1G/50ML 1VIAL,1,1756.05
GLAUCOCARPINE 1% 9ML,9,8.18
GLAUCOCARPINE 2% 9ML,9,12.22
GLAUCOCARPINE 4% 9ML,9,15.71
GLAUTAN 2.5 ML EYE DROPS,2.5,79.96
GLIADEL 7.7MG 8 WAFERS IMPLANT,8,51473.82
GLIBETIC 5MG 100TAB,100,46.13
GLIBETIC 5MG 30TAB,30,13.84
GLIVEC 100MG 60 FCTAB,60,6701.06
GLIVEC 400MG 30 FCTAB,30,13644.61
GLUBEN 5MG 100TAB,100,46.13
GLUBEN 5MG 30TAB,30,13.84
GLUCAGEN KIT 1MG,1,108.69
GLUCOMIN RET850MG30T,30,9
GLUCOPHAGE RET 30TAB,30,9
GLUCO-RITE 5MG 30TAB,30,14.39
GLUFOR 850MG 30TAB,30,9
GLYPHILLIN 250MG 20TAB,20,9.5
GLYPRESSIN 1MG/5ML 5VIAL,5,720.47
GONAL-F 600IU/ML PREFILLED PEN 0.5ML (300IU),1,661.29
GONAL-F 600IU/ML PREFILLED PEN 0.75ML (450 IU),1,982.11
GONAL-F 600UI/ML PREFILLED PEN 1.5ML (900 IU),1,1934.57
GRANOCYTE 34 5X33.6MUI/ML,5,2228.49
GRIFULINE FORTE 60T,60,10.47
GUTRON 2.5MG 20TAB,20,10.14
GYNERA 1X21TAB,21,20.92
GYNERA 3X21TAB,63,61.6
GYNO PEVARYL 150 3OV,3,21.13
GYNO-DAKTARIN 400MG 3 OV,3,23.2
GYNO-DAKTARIN VAG CR40GR,40,19.08
HALCION 0.125MG 10TAB,10,9.03
HALCION 0.25MG 10TAB,10,17.52
HALDOL 5AMPX5MG/ML,5,13.56
HALDOL 5MG 25TAB,25,23.57
HALDOL DECANOATE 5A,5,296.13
HALDOL DROPS 15ML,15,6.71
HARMONET 21TAB,21,34.41
HARMONET 3X21TAB,63,101.34
HAVRIX 1440 MONODOSE,1,170.75
HAVRIX 720 JUNIOR 0.5ML,1,114.6
HEPATYRIX SUSP FOR INJ 1ML,1,294.87
HEPSERA 10MG 30TAB,30,2556.88
HERCEPTIN 440MG MULTIDOSE VIAL,1,10289.05
HEXAKAPRON 500MG 20T,20,33.73
HUMALOG CART 3MLX5,15,183.96
HUMALOG KWIKPEN 100U/ML 5X3ML,15,214.24
HUMALOG MIX 25 CARTRIDGE 5X3ML,15,191.7
HUMALOG MIX 25 KWIKPEN 5X3ML,15,216.91
HUMALOG MIX 25 PEN 5X3ML,15,247.38
HUMALOG MIX 50 CARTRIDGE 5X3ML,15,191.7
HUMALOG MIX 50 KWIKPEN 5X3ML,15,216.91
HUMALOG NPL CART 5X3ML,15,256.79
HUMALOG NPL PEN 5X3ML,15,243.14
HUMALOG VIALS 10ML,10,114.49
HUMIRA 40MG/0.8ML 2 PREFILLED SYR.,2,5705.06
HUMULIN 70/30 10ML,10,83.15
HUMULIN 70/30CART5x3ML,15,140.75
HUMULIN NPH 10ML,10,83.64
HUMULIN NPH CART 5x3ML,15,149.36
HUMULIN REGUL CART 5x3ML,15,140.75
HUMULIN REGULAR 10ML,10,83.64
HYCAMTIN 0.25MG 10 CAPS,10,764
HYCAMTIN 1MG 10 CAPS,10,3006.32
HYCAMTIN 4MG 1VIAL,1,1427.73
HYDERGIN 1.5MG 30TAB,30,21.46
HYDROAGISTEN CR 15GR,15,30.63
HYPOTENS 1MG 50TAB,50,20.82
HYTRIN 2MG 28TAB,28,31.38
HYTRIN BPH 10MG 28TAB,28,90.89
HYTRIN BPH 5MG 28TAB,28,60.93
IBUFEN 400MG 50TAB,50,31.79
IBUFEN 600MG 30TAB,30,12.48
IKACLOMIN 50MG 10TAB,10,30.41
IKACOR 120MG 50TAB,50,23.24
IKACOR 40MG 50TAB,50,10.04
IKACOR 80MG 50TAB,50,15.65
IKAPRESS 180MG 30 SR TAB,30,39.09
IKAPRESS 240MG 30 SR TAB,30,34.63
ILARIS 150MG/ML VIAL 6ML,1,65410.28
IMITREX 100MG 6TAB,6,85.18
IMITREX 50MG 6TAB,6,69.73
IMITREX INJ 2 PREFILLED +AUTO INJ,2,220
IMITREX NASAL SPRAY 20MGx2,2,94.72
IMMUCYST 81MG VIAL,1,371.29
IMOVANE 7.5MG 20TAB,20,20.13
IMURAN 25MG 100TAB,100,98.04
IMURAN 50MG 100TAB,100,118.49
IMURAN 50MG VIAL,1,46.96
INDOCIN I.V. 1.25MG/ML 3 VIALS,3,185.73
INDOCOLLYRE 0.1% EYE DROPS 5ML,5,22.23
INDOVIS 25MG 30CAP,30,9.49
INFANRIX POLIO HIB (IPV-HIB) INJ 0.5ML,1,194.75
INFLUVAC 15MCG/DOSE 0.5ML,1,38.81
INOVELON 100 MG 10TAB,10,38.97
INOVELON 200 MG 60TAB,60,353.73
INOVELON 400 MG 60TAB,60,691.34
INS.ACTRAPID HM 10ML,10,85.34
INS.ACTRAPID HM3MLX5,15,157.15
INS.INSULATARD H10ML,10,83.86
INS.MIXTARD 30HM10ML,10,84.74
INSPRA 25MG 28TAB,28,306.85
INSPRA 50MG 28TAB,28,296.35
INSULATARD HM P3MLX5,15,158.84
INTEGRILIN 0.75MG/ML 100ML,100,377.96
INTEGRILIN 2MG/ML 10ML,10,127.76
INTELENCE 100MG 120 TAB,120,2459
INTRON A 10MIU/ML SOL FOR INJ OR INF,1,345.8
INTRON A MULTIDOSE 18MIU PEN INJ,1,614.8
INTRON A MULTIDOSE 30MIU PEN INJ,1,1040.97
INVEGA 3MG 28TAB,28,545.01
INVEGA 6MG 28TAB,28,548.48
INVEGA 9MG 28TAB,28,633.84
INVIRASE TABLETS 500MG 120TAB,120,1928.37
IOPIDINE 0.5% 5ML,5,62.75
IRESSA 250MG 30TAB,30,12591.17
IRINOTECAN INJECTION 20MG/2ML (40MG) VIAL,1,250.93
IRINOTECAN INJECTION 20MG/5ML (100MG) VIAL,1,618.13
IRINOTECAN TEVA 100MG/5ML VIAL,1,618.13
IRINOTECAN TEVA 40MG/2ML VIAL,1,250.93
ISENTRESS 400MG 60TAB,60,4265.19
ISOCORT CREAM 15GR,15,16.07
ISOGEN CREAM 20G,20,14.54
ISOKET 0.1% 10AMPX10ML,10,107.78
ISOKET SPRAY 25MG/ML 15ML,15,98.73
ITRANOL 100MG 14CAP,14,81.07
IXEL 25MG 56CAP,56,82.32
IXEL 50MG 56CAP,56,137.77
IXIARO VACCINE 6MCG/0.5ML PREFILLED SYR,1,451.05
JANUET 50/1000 MG 56TAB,56,234.34
JANUET 50/850 MG 56TAB,56,231.66
JANUVIA 100MG 28TAB,28,223.87
JEVTANA 60MG/1.5ML VIAL15ML,1,24400.14
JUMEX 5MG 50TAB,50,111.13
JURNISTA 16MG 28 TAB,28,387.72
JURNISTA 32MG 28 TAB,28,634.35
JURNISTA 4MG 28TAB,28,118.75
JURNISTA 8MG 28 TAB,28,223.14
KALETRA 100MG/25MG  60 F.C TAB,60,641.02
KALETRA 200MG/50MG 120 F.C.TAB,120,2489.06
KALETRA ORAL SOL 5X60ML,300,2367.46
KALURIL 30TAB,30,10.64
KAMRHO-D IM VIAL 2ML,1,280.1
KARIN 250MG 14TAB,14,36.62
KARIN 500MG 14TAB,14,71.31
KATADOLON PR 400MG 14TAB,14,197.08
KATADOLON PR 400MG 28TAB,28,370.52
KAYEXALATE 450GR POWDER FOR SUSP.,1,149.99
KEMADRIN 5MG 100TAB,100,26.98
KEPPRA 1000MG 60TAB,60,678.05
KEPPRA 100MG/ML 300ML,300,392.72
KEPPRA 250MG 60TAB,60,193.65
KEPPRA 500MG 60TAB,60,336
KETOZOL SHAMPOO 100ML,100,43.77
KETOZOL SHAMPOO 20MG/G 120 ML,120,51.57
KINERET 100MG SYR PREFIL 28X0.67ML,28,4651.51
KINERET 100MG SYR PREFIL 7X0.67ML,7,1162.88
KIVEXA 30TAB,30,2305.88
KLACID 250MG 10TAB,10,26.16
KLACID 250MG 14TAB,14,36.62
KLACID PED SUSP 60ML,60,22.88
KLARIDEX 250MG 14TAB,14,36.62
KLIOGEST 2MG 28TAB,28,46.82
KOGENATE FS 1000 IU/DOSE POWDER FOR IV INJ 2.5 ML VIAL,1,3964.8
KOGENATE FS 250 IU/DOSE POWDER FOR IV INJ 2.5 ML VIAL,1,970.2
KOGENATE FS 500 IU/DOSE POWDER FOR IV INJ 2.5 ML VIAL,1,2024.74
KONAKION MM 10MG/ML,5,21.36
KONAKION PED 2MG/0.2ML 5VIALS,5,28.42
KUVAN 100MG 120TAB,120,15551.07
KUVAN 100MG 30TAB,30,3887.77
KYTRIL 1MG 10TAB,10,254.23
LACROMYCIN DROPS 5CC,5,9.84
LAMICTAL 100MG 30 DISP/CHEWTAB,30,80.49
LAMICTAL 200MG 30 DISP/CHEWTAB,30,153.2
LAMICTAL 25MG 30 DISP/CHEWTAB,30,28.76
LAMICTAL 50MG 30 DISP/CHEWTAB,30,45.88
LAMICTAL 5MG 30 DISP/CHEWTAB,30,13.82
LAMISIL 250MG 14TAB,14,64.57
LAMODEX 100MG 30 DISP/CHEW TAB,30,80.49
LAMODEX 200MG 30DISP/CHEW TAB,30,153.2
LAMODEX 25MG 30DISP/CHEW TAB,30,28.76
LAMODEX 50MG 30DISP/CHEW TAB,30,45.88
