Medication_Name,Package_Size,Max_Consumer_Price
DALACIN VAG CR2% 40G,40,82.16
DALACIN VAGINAL 100MG 3 OVULES,3,60.32
DALAGIS T LOTION 25ML,25,26.08
DALAGIS T SOLUTION 25ML,25,18.98
DALIRESP 500 MCG 30 F.C.TAB,30,235.23
DANOL 200MG 60CAPS,60,235.66
DECAPEPTYL 0.1MG 7AMP,7,186.68
DECAPEPTYL CR 3.75,1,658.64
DECAPEPTYL DEPOT 11.25MG VIAL,1,1798.15
DECAPEPTYL DEPOT 3.75MG/2ML VIAL+SOLV,1,672.48
DEKINET 2MG 30TAB,30,9.61
DEPALEPT 200MG 40TAB,40,17.07
DEPALEPT 500MG 40TAB,40,43.76
DEPALEPT CHRONO 500MG 30 SR TAB,30,34.01
DEPALEPT ORAL SOL 50ML,50,33.07
DEPALEPT SYR 110ML,110,29.07
DEPO MEDROL 40MG/ML 1ML,1,15.38
DEPO MEDROL 40MG/ML 2ML,1,32.31
DEPO MEDROL+LIDOCAIN 1CC,1,28.91
DEPO MEDROL+LIDOCAIN 2CC,1,60.23
DEPONIT NT 10 10PATCHES,10,33.14
DEPONIT NT 5 10 PATCHES,10,25.21
DEPO-PROVERA 150MG1ML SOL FOR INJ,1,17.88
DEPO-PROVERA 3.3MLx150MG/ML,1,33.89
DERALIN 10MG 30TAB,30,6.24
DERALIN 40MG 30TAB,30,7.56
DERMACOMBIN OINT 15G,15,21.54
DERMACOMBIN OINT 5G,5,7.18
DERMALAR CREAM 14GR,14,5.39
DERMOVATE CREAM 25GR,25,16.99
DERMOVATE OINT 25GR,25,14.75
DERMOVATE SCALP APPL SOL 25ML,25,20.35
DESFERAL 500MG 10 VIALS,10,181.24
DESMOPRESSIN TEVA 0.1MG 30TAB,30,86.97
DESMOPRESSIN TEVA 0.2MG 30TAB,30,148.56
DETRUSITOL SR 4MG 28CAPS,28,204.05
DEXAMETHASONE 0.5MG 30T,30,21.58
DEXAMETHASONE 2MG 50TAB,50,71.85
DEXIMUNE 100MG 50CAPSULES,50,758.12
DEXIMUNE 25MG 50CAPSULES,50,226.95
DEXIMUNE 50MG 50CAPS,50,411.12
DIABITEX 250MG 90TAB,90,29.97
DIACEREIN TEVA 50 MG 30 CAPS,30,50.73
DIANE 21TAB,21,19.74
DIATRIM 50MG 30CAPS,30,50.73
DIBENYLINE 10MG 30CAPS,30,74.93
DICLOFTIL 0.1% SOL 30x0.5ML,30,186.04
DIFLUCAN SUSP 50MG/5ML 35ML,35,70.15
DIFRIN 0.10% EYE DROPS 10ML,10,40.52
DILANTIN SUSP 237ML,237,152.18
DILATAM 120MG 30 SRTAB,30,46.74
DILATAM 240MG CD 30SRTAB,30,110.49
DILATAM 60MG 30TAB,30,15.41
DILTIAZEM TEVA 60MG 100TAB,100,51.36
DIMITONE 12.5MG 30TAB,30,26.05
DIMITONE 6.25MG 30TAB,30,19.8
DIOVAN 160MG 28 FC TABS,28,57.24
DIOVAN 40MG 28 FC TABS,28,38.38
DIOVAN 80MG 28 FC TABS,28,43.8
DIPROGENTA 15GR OINT,15,32.12
DIPROGENTA CRM 15GR,15,30.11
DIPROLENE CREAM 15GR,15,9.49
DIPROSALIC LOTION 30ML,30,20.65
DIPROSALIC OINT 15GR,15,10.41
DIPROSPAN 1AMPX1ML,1,19.35
DIPROSPAN 1AMPX2ML,1,34.75
DISEPTYL FORTE 10CAPLETS,10,12.28
DISEPTYL SUSP 50ML,50,6.95
DISOTHIAZIDE 25MG 30TAB,30,10.81
DITHROCREAM 0.1% 50G,50,32.03
DITHROCREAM 0.25%50G,50,34.33
DITHROCREAM 2% 50G,50,56.63
DITHROCREAM FRTE0.5%,50,39.59
DITHROCREAM H.P.1%,50,59.09
DOCETAXEL TEVA 20 MG/VIAL (0.72ML),1,460.03
DOCETAXEL TEVA 80 MG/VIAL (2.88ML),1,1798.06
DOCTETAXEL HOSPIRA 10MG/ML VIAL 160MG/16ML,1,3260.67
DOCTETAXEL HOSPIRA 10MG/ML VIAL 20MG/2ML,1,460.03
DOCTETAXEL HOSPIRA 10MG/ML VIAL 80MG/8ML,1,1798.06
DOLESTINE 5X100MG/2ML,5,15.62
DOLESTINE 5X50MG/1ML,5,21.12
DONEPEZIL TEVA 10MG 30TAB,30,209.14
DONEPEZIL TEVA 5MG 30TAB,30,189.32
DOPICAR 30TAB,30,19.74
DORZOLAMIDE TEVA 2% 5ML,5,46.11
DORZOLAMIDE TIMOLOL TEVA OPHT SOL 5ML,5,62.58
DOSTINEX 0.5MG 2TAB,2,56.93
DOSTINEX 0.5MG 8TAB,8,211.65
DOXALOC 1 30TAB,30,22.54
DOXALOC 2 30TAB,30,17.75
DOXALOC 4 30TAB,30,30.23
DOXIL 2MG/ML VIAL 10ML,1,2382.73
DOXIL 2MG/ML VIAL 25ML,1,4179.84
DOXY 100 10TAB,10,11.37
DOXYLIN 100MG 10TAB,10,11.37
DUAC TOPICAL GEL 25G,25,85.94
DUODART 30 CAPSULES,30,160.38
DUODOPA  GEL 7x100ML BAG,7,4390.85
DUOTRAV 2.5ML OPHTHALMIC SOLUTION,2.5,105.91
DUPHASTON 10MG 20TAB,20,32.35
DURABIOTIC 1.2MIU 1VIAL,1,38.68
DUROGESIC 100MCG/H 5PATCH,5,264.36
DUROGESIC 12MCG/H 5PATCH,5,61.64
DUROGESIC 25MCG/H 5PATCH,5,92.33
DUROGESIC 50MCG/H 5PATCH,5,163.9
DUROGESIC 75MCG/H 5PATCH,5,227.1
DYSPORT 500 U/VIAL IM/SC 1 VIAL,1,1311.54
EBETAXEL 30MG/5ML VIAL,1,334.69
EBIXA 10MG 56TAB,56,420.63
EBIXA 20MG 28TABS,28,419.1
EBIXA DROPS 10MG/G 50ML,50,379.81
EDRONAX 4MG 60TAB,60,146.75
EDURANT 25MG 30TAB,30,1404.44
EFEXOR  XR 150MG 28 SR CAPS,28,78.3
EFEXOR XR 75MG 28 SR CAPS,28,46.14
EFFIENT 10MG 28 FC TAB,28,276.67
EFFIENT 5MG 28 FC TAB,28,251.99
EFRIN-10 DROPS 5CC,5,10.23
EFUDIX CREAM 5% 20GR,20,126.5
ELAPRASE 2MG/ML VIAL 3ML,1,16043.17
ELATROL 25MG 50TAB,50,12.05
ELATROLET 10MG 30TAB,30,5.02
ELATROLET 10MG 50TAB,50,8.36
ELIDEL CREAM 1% 15G,15,83.24
ELIDEL CREAM 1% 30G,30,154.72
ELIQUIS 2.5MG 60 F.C.TAB,60,715.75
ELMEX GELEE 25GR,25,18.46
ELOCOM CREAM 15GR,15,15.47
ELOCOM LOTION 20ML,20,20.73
ELOCOM OINT 15GR,15,15.95
ELONVA 100MCG/0.5ML 1SYRINGE PREFILLED,1,3117.24
ELONVA 150MCG/0.5ML 1 SYRINGE PREFILLED,1,3117.24
ELOXATIN 100MG IV SOL FOR INF VIAL 20ML,1,1320.1
ELOXATIN 200MG 5MG/ML VIAL 40ML,1,2393.22
ELOXATIN 50MG IV SOL FOR INF VIAL 10ML,1,663.37
ELTROXIN 100MCG 100T,100,24.89
ELTROXIN 50MCG 100T,100,17.6
EMADINE 0.05% 5ML,5,55.23
EMEND 1X125MG+2X80MG CAPS,3,350.12
EMILY 21TAB,21,32.16
EMILY 3X21TAB,63,94.73
ENALADEX 10MG 30TAB,30,15.46
ENALADEX 20MG 30TAB,30,31.55
ENALADEX 5MG 30TAB,30,13.22
ENALAPRIL 10MG 30TAB,30,15.46
ENALAPRIL 20MG 30TAB,30,31.55
ENALAPRIL 5MG 30TAB,30,13.22
ENBREL  25MG 4VIALS,4,2877.25
ENDOXAN 1G/50ML 1INJ,1,60.43
ENDOXAN 500MG/25ML 1INJ,1,39.9
ENGERIX B 20MCG/ML ADULT VIAL,1,96.87
ENGERIX B PEDIATRIC,1,61.58
ENTOCORT 3MG 100CAPS,100,447.24
ENTUMIN 40MG 30TAB,30,16.56
EPANUTIN 100MG 100CAPS,100,33.51
EPIPEN 0.3MG/0.3ML AUTO-INJECTOR 2ML,1,230.52
EPIPEN JR. 0.15MG/0.3ML AUTO-INJECTOR 2ML,1,230.52
EPIVIR 150MG 60TAB,60,817.33
EPIVIR 300MG 30TAB,30,713.71
EPIVIR ORAL SOL 240ML,240,233.16
EPOPROSTENOL TEVA 0.5MG VIAL,1,429.56
EPOPROSTENOL TEVA 1.5MG VIAL,1,821.45
EPREX/PROTECS 10000 IU/1ML 6 SYRINGES,6,2466.68
EPREX/PROTECS 1000IU/0.5ML 6 SYRINGES,6,272.68
EPREX/PROTECS 2000 IU/0.5ML 6 SYRINGES,6,533.89
EPREX/PROTECS 20000 IU/0.5ML 1SYRINGE,1,767.57
EPREX/PROTECS 30000 IU/0.75ML 1SYRINGE,1,1123.32
EPREX/PROTECS 3000IU/0.3ML 6 SYRINGES,6,740.01
EPREX/PROTECS 40000 IU/ML 1 SYRINGE,1,1610.12
EPREX/PROTECS 4000IU/0.4ML 6 SYRINGES,6,986.67
EPREX/PROTECS 5000IU/0.5ML 6SYRINGES,6,1233.34
EPREX/PROTECS 6000 IU/0.6ML 6SYRINGES,6,1480.01
EPREX/PROTECS 8000 IU/0.8ML 6SYRINGES,6,1973.35
ERAXIS 100MG 30ML VIAL LYOPHILIZED POWDER FOR INJ.,1,2265.86
ERBITUX 5MG/ML 100ML,100,5482.09
ERBITUX 5MG/ML 20ML,20,1096.42
ERDOTIN 300MG 20CAPS,20,42.06
ERYTHROCIN LACTOBIONATE I.V. VIAL 1G/VIAL 20ML,1,50.51
ERYTHROPED GRANULES 60ML,60,9.93
ERYTHROTEVA 125 60ML,60,14.75
ERYTHROTEVA 200 60ML,60,9.93
ERYTHROTEVA 250MG10TAB,10,6.1
ERYTHROTEVA 400 60ML,60,39.23
ERYTHROTEVA 500MG10TAB,10,19.8
ESCITALOPRAM TEVA 10MG 30TAB,30,96.03
ESCITALOPRAM TEVA 20MG 30TAB,30,149.69
ESKAZOLE 400MG 60TAB,60,519.31
ESMERON 10MG/ML 5ML 10 VIAL,10,218.53
ESRACAIN 1% 50AMP/10ML,50,142.76
ESRACAIN INJECTION 2% 50AMP/10ML,50,243.7
ESTELLE 35 21TAB,21,19.74
ESTELLE 35 21X3TAB,63,58.14
ESTO 10 28TAB,28,89.63
ESTO 15MG  28 F.C.TAB,28,104.18
ESTO 20 28TAB,28,139.71
ESTRACYT 140MG 100CAP,100,708.72
ESTRADERM TTS 100MCG,6,31.97
ESTROFEM 1MG 28TAB,28,23.75
ESTROFEM 2MG 28TAB,28,26.61
ETODOLAC ER TEVA 600MG 20TAB,20,86.19
ETOPAN 200MG 20CAP,20,27.5
ETOPAN 300MG 30CAP,30,57.62
ETOPAN XL 600MG 20 SR TAB,20,86.19
EUCREAS 50/1000MG 60 FC TAB,60,237.2
EUCREAS 50/850MG 60 FC TAB,60,241.8
EUMOVATE CREAM 25GR,25,17.85
EUMOVATE OINT 25GR,25,17.97
EUTHYROX 100MCG 100TAB,100,24.89
EUTHYROX 50MCG 100TAB,100,17.6
EVICEL HUMAN SURGICAL SEALANT 2X1ML,2,651.16
EVICEL HUMAN SURGICAL SEALANT 2X2ML,2,1114.6
EVICEL HUMAN SURGICAL SEALANT 2X5ML,2,2639.84
EVISTA 60MG 28TAB,28,127.27
EVOLTRA 1MG/ML 20ML VIAL,1,9807.02
EVOREL 100 8PATCH,8,27.91
EVOREL 25 8PATCH,8,17.99
EVOREL 50 8PATCH,8,40.11
EVOREL 75 8PATCH,8,26.35
EVOREL CONTI  8 PATCH,8,108.43
EVOREL SEQUI  4+4 PATCH,8,92.5
EVRA 3 PATCHES,3,57.14
EVRA 9 PATCHES,9,159.32
EXELON 1.5MG 28CAPS,28,175.79
EXELON 3MG 28CAPS,28,176.05
EXELON 4.5MG 28CAPS,28,179.64
EXELON 6MG 28CAPS,28,186.02
EXELON PATCH 10 30 PATCH,30,416.26
EXELON PATCH 10 60 PATCH,60,832.53
EXELON PATCH 5 30 PATCH,30,419.41
EXELON PATCH 5 60 PATCH,60,838.82
EXFORGE 10MG/160MG 28TAB,28,151.5
EXFORGE 10MG/320MG 28TAB,28,180.16
EXFORGE 5MG/160MG 28TAB,28,143.92
EXFORGE 5MG/80MG 28TAB,28,120.73
EXJADE 125MG 28 DISPERS TAB,28,968.83
EXJADE 250MG 28 DISPERS TAB,28,1951.37
EXJADE 500MG 28 DISPERS TAB,28,3774.91
EXODERIL CREAM 15GR,15,19.09
EXTAVIA 0.3MG 15 VIALS,15,4438.8
EZETROL 10MG 30TAB,30,219.47
FABRAZYME 35MG/VIAL,1,19685.05
FABRAZYME 5MG/ML 1VIALX20ML,1,2868.16
FAMO 20MG FC 30TAB,30,27.04
FAMO 40MG FC 30TAB,30,50.96
FAMOTIDINE-T 20MG30TAB,30,27.04
FAMOTIDINE-T 40MG30TAB,30,50.96
FAMPYRA 10MG 56 P.R.TAB,56,2488.1
FASIGYN 500MG 4TAB,4,17.37
FASLODEX 250MG/5ML 2 PREFILLED SYR,2,3737.38
FASLODEX 250MG/5ML PREFILLED SYR,1,1868.69
FAVOXIL 100MG 30TAB,30,59.4
FAVOXIL 50MG 60TAB,60,63.66
FEIBA NF 1000 IU/VIAL,1,4369.37
FEIBA NF 500IU/VIAL 50ML,1,2105.52
FEMARA 2.5MG 30TAB,30,290.2
FEMINET 1X21TAB,21,22.95
FEMINET 3X21TAB,63,67.59
FENISTIL DROPS 20ML,20,16.69
FENTA 100 5 PATCH,5,264.36
FENTA 12MCG/HOUR 5PATCHES,5,61.64
FENTA 25 5 PATCH,5,92.33
FENTA 50 5 PATCH,5,163.9
FENTA 75 5 PATCH,5,227.1
FERINJECT 500MG/10ML SOL FOR INJ/INF,1,622.2
FERRIPROX 500MG 100TAB,100,1201.99
FERRIPROX ORAL SOLUTION 100MG/ML 250ML,250,608.83
FERRIPROX ORAL SOLUTION 100MG/ML 500ML,500,1217.65
FINASTERIDE TEVA 5 MG 30 TAB,30,69.31
FIRAZYR 30MG/3ML PREFIL. SYR.,1,10022.88
FIRDAPSE 10MG 100TAB,100,11908.95
FIRMAGON 120MG 2VIALS POWDER + 2VIALS SOLV.,2,1351.87
FIRMAGON 80MG 1VIAL POWDER + 1VIAL SOLV.,1,744.52
FLAGYL 250MG 20TAB,20,12.82
FLAGYL 500MG 10VAG TAB,10,13.63
FLAGYL SUSP 4% 120ML,120,16.29
FLAME 21TAB,21,32.16
FLAME 3X21TAB,63,94.73
FLAREX DROPS 5ML,5,13.8
FLEXIN 30MG/ML (60MG/2ML) 3AMP,3,43.38
FLIXONASE NASULE DROPS 4X7 STRIPS,28,117.72
FLIXONASE SPRAY 120DOSES,120,50.01
FLIXOTIDE DISK 100MCG 60DOSES,60,55.41
FLIXOTIDE DISK 250MCG 60DOSES,60,107.39
FLIXOTIDE DISK 500MCG 60DOSES,60,194.48
FLIXOTIDE DISK 50MCG 60DOSES,60,38.66
FLIXOTIDE INH CFC FREE 125MCG 120DOSES,120,164.83
FLIXOTIDE INH CFC FREE 250MCG 120DOSES,120,209.16
FLIXOTIDE INH CFC FREE 50MCG 120DOSES,120,55.44
FLIXOTIDE NEBULES 0.5MG/2ML 10AMP,10,91.77
FLIXOTIDE NEBULES 2MG/2ML 10AMP (20ml),20,203.2
FLOLAN 1500MCG IV VIAL,1,821.45
FLOLAN 500MCG IV VIAL,1,429.56
FLORET 21TAB,21,19.75
FLORET 3X21TAB,63,58.17
FLUANXOL 1MG 100TAB,100,38.17
FLUANXOL 3MG 100TAB,100,116.1
FLUANXOL DEPOT INJ 100MG1ML,1,48.05
FLUANXOL DEPOT INJ 20MG 1ML,1,12.06
FLUANXOL INJ 40MG 2ML,1,45.4
FLUARIX 15MCG/DOSE 0.5ML,1,30.16
FLUCANOL 100MG 7CAPSULES,7,123.59
FLUCANOL 150MG 1 CAPSULE,1,27.4
FLUCANOL 200MG 7CAPSULES,7,187.69
FLUCANOL 50MG 7CAPSULES,7,55.51
FLUCONAZOL 2MG/ML 1VIAL/100ML,100,94.61
FLUCONAZOL 2MG/ML 1VIAL/50ML,50,48.18
FLUCONAZOLE 150 1CAP,1,27.4
FLUCONAZOLE 2MG/ML 1VIAL 100MG/50ML,50,48.18
FLUCONAZOLE 2MG/ML 1VIAL 200MG/100ML,100,94.61
FLUCONAZOLE TEVA 150MG 1CAPS,1,27.4
FLUCONAZOLE TEVA INFUSION BAG 2MG/ML 100ML,100,94.61
FLUCONAZOLE TEVA INFUSION BAG 2MG/ML 200ML,200,175.85
FLUDARA 10MG 20TAB,20,2900.89
FLUDECATE 1ML 5AMP,5,76.75
FLUORESCEINE NOVARTIS 10X5ML,10,154.77
FLUTAMIDE-TEVA 250MG 100TAB,100,276.76
FLUTINE 20MG 30CAP,30,46.35
FLUVIRIN 1AMP O.5ML,1,47.15
FLUVOXAMINE TEVA 100MG 30TAB,30,59.4
FLUVOXAMINE TEVA 50MG 60TAB,60,63.66
FML LIQUIFILM 5ML,5,13.8
FORADIL 12MCG 60CAPS,60,118.4
FORTEO PEN INJECTOR 3ML,1,2794.67
FORTICAL NASAL SPRAY 200UI/DOSE 3.7ML,3.7,245.21
FORTUM 1G INJ,1,42.05
FORTUM 2G 1VIAL,1,84.92
FOSALAN 10MG 30TAB,30,88.74
FOSALAN ONCE-WEEKLY 70MG 4TAB,4,58.48
FOSAVANCE 70/5600IU 4 TAB,4,102.35
FOSCAVIR 24MG/ML 250ML,1,609.83
FOSRENOL 1000MG 90 CHEWTAB,90,1327.89
FOSRENOL 500MG 90 CHEW TAB,90,855.7
FOSRENOL 750 MG 90 CHEWTAB,90,1172.21
FOSTIMON 150 IU 10 VIALS,10,1807.23
FOSTIMON 75IU 10 VIALS,10,926.27
FRAGMIN 10000 IU/0.4ML,5,181.89
FRAGMIN 2500UI/0.2ML 10INJ,10,120.72
FRAGMIN 5000UI/0.2ML 10INJ,10,212.85
FRAGMIN 7500 IU/0.3ML 10 INJ,10,261.17
FRAXIPARINE 3800 IU Axa/0.4ML 10S.INJ,10,137.54
FRISIUM 10MG 30TAB,30,19.53
FUCICORT CREAM 15GR,15,34.68
FUCIDIN 250MG 12TAB,12,61.45
FUCIDIN CREAM 30GR,30,41.52
FUCIDIN OINT 2% 30GR,30,44.33
FUCITHALMIC VISCOUS EYE DROPS 5GR (GEL),5,25.7
FUROSEMIDE FRESENIUS 20MG/2ML 10 VIALS,10,31.84
FUROVENIR 250MG/25ML 50 VIAL,50,465.33
FUSID 20MG/2CC 5AMP,5,15.92
FUSID 40MG 30TAB,30,9.38
FUSID 40MG 50TAB,50,15.63
GABAPENTIN TEVA 600MG 60TAB,60,133.22
GABAPENTIN TEVA 800MG 60TAB,60,173.21
GABAPENTIN-TEVA 300MG 100CAPS,100,118.8
GABAPENTIN-TEVA 400MG 100CAPS,100,148.15
GALVUS 50MG 56TAB,56,234.49
GAMUNEX  0.1G/ML 1GR 10ML SOLUTION FOR INJECTION,10,364.25
GAMUNEX C 0.1G/ML 10GR 100ML


GR 100ML SOLUTION FOR INJECTION,100,3642.5
GAMUNEX C 0.1G/ML 2.5GR 25ML SOLUTION FOR INJECTION,25,910.62
GAMUNEX C 0.1G/ML 5GR 50ML SOLUTION FOR INJECTION,50,1821.25
GANFORT 3ML EYE DROPS,3,103.44
GARDASIL QUADRIVALENT HUMAN PAPILLOMAVIRUS (TYPES 6,11,16,18)SYR,1,632.43
GASTRO 40MG 20TAB,20,33.98
GEMCITABINE TEVA 1000 MG/VIAL 50ML,1,397.74
GEMCITABINE TEVA 200 MG/VIAL 14ML,1,94.75
GEMZAR 1 G IV INJ VIAL,1,397.74
GEMZAR 200 MG IV INJ VIAL,1,94.75
GENOTROPIN 16IU CARTRIDGE,1,805.48
GENOTROPIN 36UI CARTRIDGE,1,1818.4
GENTAMICIN-IKA 25AMP,25,186.62
GENTATRIM  DERMAL CREAM 15GR,15,14.86
GENTATRIM OINT 15GR,15,23.05
GEODON 20MG 60CAPS,60,574.78
GEODON 40MG 60CAPS,60,463.52
GEODON 60MG 60CAPS,60,594.85
GEODON 80MG 30CAPS,30,366.39
GEODON 80MG 60CAPS,60,732.78
GESTONE 10AMP 50MG/ML,10,327.89
GILENYA 0.5MG 28 HARD CAPSULES,28,9908.79
GILEX 10MG 30CAP,30,9.56
GILEX 25MG 30CAP,30,14.58
GIROFLOX 200MG/100ML (100ML),100,61.09
GIROFLOX 200MG/100ML (200ML),200,122.18
GLASSIA 1G/50ML 1VIAL,1,1734.17
GLAUTAN 2.5 ML EYE DROPS,2.5,47.75
GLIADEL 7.7MG 8 WAFERS IMPLANT,8,48868.02
GLIBETIC 5MG 100TAB,100,41.13
GLIBETIC 5MG 30TAB,30,12.34
GLIVEC 100MG 60 FCTAB,60,6579.13
GLIVEC 400MG 30 FCTAB,30,13394.73
GLUBEN 5MG 100TAB,100,41.13
GLUBEN 5MG 30TAB,30,12.34
GLUCAGEN KIT 1MG,1,110.39
GLUCOMIN RET 850MG 30T,30,8.45
GLUCOPHAGE RET 30TAB,30,8.45
GLUCO-RITE 5MG 30TAB,30,14.14
GLUFOR 850MG 30TAB,30,8.45
GLYPHILLIN 250MG 20TAB,20,10.11
GLYPRESSIN 1MG/5ML 5VIAL,5,735.73
GONAL-F 600IU/ML PREFILLED PEN 0.5ML (300IU),1,643.6
GONAL-F 600IU/ML PREFILLED PEN 0.75ML (450 IU),1,956.8
GONAL-F 600UI/ML PREFILLED PEN 1.5ML (900 IU),1,1894.57
GRANOCYTE 34 5X33.6MUI/ML,5,2173.77
GRIFULINE FORTE 60T,60,10.34
GYNERA 1X21TAB,21,19.75
GYNERA 3X21TAB,63,58.17
GYNO PEVARYL 150 3OV,3,21.52
GYNO-DAKTARIN 400MG 3 OV,3,22.91
GYNO-DAKTARIN VAG CR40GR,40,18.83
HALAVEN 0.5MG/ML (2.26ML), 1VIAL,1,2384.16
HALDOL 5AMPX5MG/ML,5,13.95
HALDOL 5MG 25TAB,25,23.92
HALDOL DECANOATE 5A,5,292.44
HALDOL DROPS 15ML,15,7.21
HARMONET 21TAB,21,32.16
HARMONET 3X21TAB,63,94.73
HAVRIX 1440 MONODOSE,1,155.65
HAVRIX 720 JUNIOR 0.5ML,1,103.1
HEPATYRIX SUSP FOR INJ 1ML,1,233.75
HEPSERA 10MG 30TAB,30,2443.55
HERCEPTIN 440MG MULTIDOSE VIAL,1,10315.09
HEXAKAPRON 500MG 20T,20,29.67
HUMALOG CART 3MLX5,15,180.67
HUMALOG KWIKPEN 100U/ML 5X3ML,15,206.6
HUMALOG MIX 25 CARTRIDGE 5X3ML,15,188.14
HUMALOG MIX 25 KWIKPEN 5X3ML,15,209.23
HUMALOG MIX 50 CARTRIDGE 5X3ML,15,188.14
HUMALOG MIX 50 KWIKPEN 5X3ML,15,209.23
HUMALOG VIALS 10ML,10,110.13
HUMIRA 40MG/0.8ML 2 PREFILLED SYR.,2,5741.56
HUMULIN 70/30 10ML,10,83.57
HUMULIN 70/30CART5x3ML,15,150.1
HUMULIN NPH 10ML,10,84.05
HUMULIN NPH CART 5x3ML,15,150.1
HUMULIN REGUL CART 5x3ML,15,142.89
HUMULIN REGULAR 10ML,10,84.05
HYCAMTIN 0.25MG 10 CAPS,10,702.45
HYCAMTIN 1MG 10 CAPS,10,2896.36
HYCAMTIN 4MG 1VIAL,1,1277.76
HYDERGIN 1.5MG 30TAB,30,23.74
HYDROAGISTEN CR 15GR,15,31.29
HYPOTENS 1MG 50TAB,50,24.45
HYTRIN 2MG 28TAB,28,28.71
HYTRIN BPH 10MG 28TAB,28,81.15
HYTRIN BPH 5MG 28TAB,28,56.07
IBUFEN 400MG 50TAB,50,30.43
IBUFEN 600MG 30TAB,30,12.13
IKACLOMIN 50MG 10TAB,10,30.69
IKACOR 120MG 50TAB,50,23.74
IKACOR 40MG 50TAB,50,10.54
IKACOR 80MG 50TAB,50,15.97
IKAPRESS 180MG 30 SR TAB,30,38.6
IKAPRESS 240MG 30 SR TAB,30,33.97
ILARIS 150MG/ML VIAL 6ML,1,64602.88
IMITREX 100MG 6TAB,6,84.36
IMITREX 50MG 6TAB,6,71
IMITREX INJ 2 PREFILLED +AUTO INJ,2,197.28
IMITREX NASAL SPRAY 20MGx2,2,91.13
IMMUCYST 81MG VIAL,1,369.04
IMOVANE 7.5MG 20TAB,20,21.26
IMURAN 25MG 100TAB,100,97.59
IMURAN 50MG 100TAB,100,114.19
INCIVO 375MG 168 F.C TAB,168,50160.5
INCRELEX 10MG/ML VIAL 5ML,1,3676.84
INDOCIN I.V. 1.25MG/ML 3 VIALS,3,180.11
INDOCOLLYRE 0.1% EYE DROPS 5ML,5,22.13
INDOVIS 25MG 30CAP,30,12.38
INFANRIX POLIO HIB (IPV-HIB) INJ 0.5ML,1,190.57
INFLUVAC 15MCG/DOSE 0.5ML,1,36.31
INOVELON 100 MG 10TAB,10,37.91
INOVELON 200 MG 60TAB,60,353.71
INOVELON 400 MG 60TAB,60,686.56
INS.ACTRAPID HM 10ML,10,82.45
INS.ACTRAPID HM3MLX5,15,151.7
INS.INSULATARD H10ML,10,81.1
INS.MIXTARD 30HM10ML,10,75.94
INSPRA 25MG 28TAB,28,307.08
INSPRA 50MG 28TAB,28,298.05
INSULATARD HM P3MLX5,15,151.7
INTEGRILIN 0.75MG/ML 100ML,100,381.63
INTEGRILIN 2MG/ML 10ML,10,129
INTELENCE 100MG 120 TAB,120,2487.04
INTRON A 10MIU/ML SOL FOR INJ OR INF,1,340.11
INTRON A MULTIDOSE 18MIU PEN INJ,1,600.31
INTRON A MULTIDOSE 30MIU PEN INJ,1,1016.67
INVANZ IM/IV 1213MG 1VIAL,1,256.25
INVEGA 3MG 28TAB,28,538.22
INVEGA 6MG 28TAB,28,552.99
INVEGA 9MG 28TAB,28,644.02
INVIRASE TABLETS 500MG 120TAB,120,1819.14
IOPIDINE 0.5% 5ML,5,61.23
IRESSA 250MG 30TAB,30,12441.79
IRINOTECAN INJECTION 20MG/2ML (40MG) VIAL,1,252.9
IRINOTECAN INJECTION 20MG/5ML (100MG) VIAL,1,622.04
IRINOTECAN TEVA 100MG/5ML VIAL,1,622.04
IRINOTECAN TEVA 40MG/2ML VIAL,1,252.9
ISENTRESS 400MG 60TAB,60,4166.43
ISOCORT CREAM 15GR,15,15.87
ISOGEN CREAM 20G,20,14.36
ISOKET 0.1% 10AMPX10ML,10,85.15
ISOKET SPRAY 25MG/ML 15ML,15,99.45
ITRANOL 100MG 14CAP,14,79.3
IXEL 25MG 56CAP,56,65.13
IXEL 50MG 56CAP,56,117.18
IXIARO VACCINE 6MCG/0.5ML PREFILLED SYR,1,452.32
JANUET 50/1000 MG 56TAB,56,235.91
JANUET 50/850 MG 56TAB,56,229.23
JANUVIA 100MG 28TAB,28,222.04
JANUVIA 25MG 28TAB,28,238.62
JANUVIA 50MG 28TAB,28,238.62
JEVTANA 60MG/1.5ML VIAL15ML,1,23293.75
JUMEX 5MG 50TAB,50,111.24
JURNISTA 16MG 28 TAB,28,394.83
JURNISTA 32MG 28 TAB,28,646.77
JURNISTA 8MG 28 TAB,28,227.84
KALETRA 100MG/25MG  60 F.C TAB,60,632.42
KALETRA 200MG/50MG 120 F.C.TAB,120,2478.57
KALETRA ORAL SOL 5X60ML,300,2354.03
KALURIL 30TAB,30,10.75
KAMRHO-D IM VIAL 2ML,1,278.94
KARIN 250MG 14TAB,14,36.23
KARIN 500MG 14TAB,14,68.43
KATADOLON PR 400MG 14TAB,14,191.66
KATADOLON PR 400MG 28TAB,28,360.31
KAYEXALATE 450GR POWDER FOR SUSP.,1,145.85
KEMADRIN 5MG 100TAB,100,26.99
KEPIVANCE 6.25MG POWD FOR SOL FOR INJ 6 VIALS,6,26565.82
KEPPRA 1000MG 60TAB,60,356.22
KEPPRA 100MG/ML 300ML,300,311.93
