Medication_Name|Package_Size|Max_Consumer_Price
CLOPIDEXCEL 75MG 30 FC TAB|30|45
CLOPIDOGREL 75MG 30TAB|30|45
CLOPIXOL 10MG 50TAB|50|21
CLOPIXOL 25 MG 100TAB|100|82
CLOPIXOL 25MG 50TAB|50|42
CLOPIXOL 2MG 50TAB|50|12
CLOPIXOL ACUPHASE 50MG 1ML 1AMP|1|28
CLOPIXOL DEPOT 200MG 10AMP|10|195
CLOPIXOL DEPOT 200MG 1AMP|1|21
CLOPIXOL DEPOT INJECTION 500MG 1AMP|1|86
CLOPIXOL DEPOT INJECTION 500MG 5AMP|5|376
CLOPIXOL DROPS 20ML|20|33
CLOPIXOL TABLETS 10 MG 100TAB|100|43
CO-DIOVAN 160/12.5MG FCT 28TAB|28|31
CO-DIOVAN 160/25MG FCT 28TAB|28|30
CO-DIOVAN 80/12.5MG 28TAB|28|22
COLCHICINE 0.5MG 30TAB|30|50
COLESTID 5G X 50 SACHETS|50|108
COLIRACIN INJ.|1|19
COMBIGAN EYE DROPS 5 ML|5|54
COMPETACT 15MG/850MG 56 F.C.TAB|56|168
COMTAN 200MG 30 F.C. TAB|30|61
CONCERTA 18MG XR 30TAB|30|103
CONCERTA 27MG XR 30TAB|30|135
CONCERTA 36MG XR 30TAB|30|144
CONCERTA 54MG XR 30TAB|30|198
CONCOR 10MG 30TAB|30|16
CONCOR 5MG 30TAB|30|12
CONDYLOX 0.5%  SOL 3.5ML|3.5|80
CONTALAX 10MG 25SUPP|25|87
CONTROLOC 20MG 30TAB|30|23
CONTROLOC 40MG 14TAB|14|18
CONTROLOC 40MG 28TAB|28|37
CONTROLOC I.V.  40MG/VIAL|1|20
COPAXONE ® 40 MG/ML 12 PREFILLED PEN|12|4056
COPAXONE 20MG/DOSE 28 PREFILLED SYRINGE|28|2462
COPAXONE 40MG/ML 12 SYRINGE PREFILLED|12|2485
CORALAN 5MG 56 F.C.TAB|56|89
CORALAN 7.5MG 56 F.C.TAB|56|91
CORTIMENT 9MG 30 P.R.TAB|30|378
COSENTYX 150MG SOL FOR INJ 2 PREFILLED PENS|2|4086
COSENTYX 150MG SOL FOR INJ 2 PREFILLED SYRINGES|2|4086
COSOPT EYE DROPS 5ML|5|37
COTELLIC 20 MG 63 F.C.TAB|63|20478
COUMADIN 1MG 30TAB|30|5
COUMADIN 2MG 30TAB|30|12
COUMADIN 5MG 30TAB|30|18
CREON 25000U 50 CAPS|50|66
CREON MICRO 60.12 MG 20G (200 MEASURS)|20|140
CRESEMBA 100MG| 14 CAPS|14|2482
CRESEMBA 200MG 1 VIAL|1|1532
CRESTOR 10MG 28TAB|28|71
CRESTOR 20MG 28TAB|28|105
CRESTOR 40MG 28TAB|28|140
CRINONE 8 % VAG GEL 15*1.45 G|15|155
CRUSIA 100MG/ML 2 SYR|2|56
CRUSIA 20MG/0.2ML 2 SYR|2|16
CRUSIA 40MG/0.4ML 2 SYR|2|30
CRUSIA 60MG/0.6ML 2 SYR|2|40
CRUSIA 80MG/0.8ML 2 SYR|2|47
CRYSVITA 20 MG 1 VIAL|1|25733
Crysvita 30mg  1 VIAL|1|38600
CUBICIN 500MG VIAL 10ML|1|427
CURATANE 10MG 30CAPS|30|54
CURATANE 20MG 30CAP|30|90
CURATANE 40 MG 30 CAPS|30|171
CURATANE 5 MG 30 CAPS|30|32
CUROSURF 80MG/ML 1VIAL(1.5ML)|1|1820
CYMBALTA 30MG 28CAPS|28|55
CYMBALTA 60MG 28CAPS|28|84
CYMEVENE 500MG 5VIAL|5|467
CYRAMZA 10 MG/ML VIAL 10ML|10|1948
CYRAMZA 10 MG/ML VIAL 50ML|50|9122
CYSTADANE 180GR PWDR/ORAL SOL|180|1720
CYSTAGON 150MG 100CAPS|100|897
CYTOTEC 200MCG 28TAB|28|31
DACARBAZINE MEDAC 1000MG VIAL|1|187
DACARBAZINE MEDAC 200MG VIAL|1|128
DACARBAZINE MEDAC 500MG VIAL|1|157
DACARBAZINE-DACIN 200MG 12VIALS|12|1454
DACOGEN 50 MG/VIAL 1X20ML VIAL|1|4679
DAIVOBET OINT 30GR|30|74
DAIVOBET OINT 60GR|60|139
DAKTACORT CREAM 15GR|15|10
DALACIN C 150MG 100CAPS|100|82
DALACIN C 150MG 16CAPS|16|13
DALACIN C 150MG/ML AMPOULES 4ML|1|25
DALACIN C 300MG 16CAPS|16|20
DALACIN VAG CR2% 40G|40|52
DALACIN VAGINAL 100MG 3 OVULES|3|48
DALIRESP 500 MCG 30 F.C.TAB|30|213
DANOL 200MG 60CAPS|60|181
DARUNAVIR TEVA  800 MG 30 TAB|30|903
DARUNAVIR TEVA 600 MG 28 TAB|60|1454
DARZALEX 20MG/ML VIAL 100MG/5ML|5|1818
DARZALEX 20MG/ML VIAL 400MG/20ML|20|6811
DECAPEPTYL 0.1MG 7AMP|7|135
DECAPEPTYL DEPOT 11.25MG VIAL|1|1153
DECAPEPTYL DEPOT 22.5 MG VIAL|1|2024
DECAPEPTYL DEPOT 3.75MG/2ML VIAL+SOLV|1|418
DECITABINE S.K 50 MG/VIAL 1 VIAL 20 ML|1|4679
DEFERASIROX TEVA  125 MG 30 TAB DISPERSIBLE|30|873
DEFERASIROX TEVA  250 MG 30 TAB|30|1877
DEFERASIROX TEVA  500 MG 30 DIS TAB|30|3157
DEFITELIO 200MG/2.5ML 10VIALX2.5ML|10|18088
DEKINET 2MG 30TAB|30|14
DELSTRIGO 300 MG/245 MG/100 MG 30 TAB|30|2045
DEMUSTIN 100 MG 5 VIALS|5|2106
DEMUSTIN 25 MG 5 VIALS|5|550
DEPALEPT 200MG 40TAB|40|15
DEPALEPT 500MG 40 E.C.TAB|40|32
DEPALEPT CHRONO 500MG 30 SR TAB|30|19
DEPALEPT ORAL SOL 50ML|50|22
DEPALEPT SYR 110ML|110|28
DEPO MEDROL 40MG/ML 1ML|1|7
DEPO MEDROL 40MG/ML 2ML|1|35
DEPO MEDROL 40MG/ML 5ML|1|55
DEPO MEDROL+LIDOCAIN 2CC|1|36
DEPO-PROVERA 150MG1ML SOL FOR INJ|1|12
DEPO-PROVERA 3.3MLx150MG/ML|1|31
DERMOVATE CREAM 30GR|30|16
DERMOVATE OINTMENT 30 GR|30|11
DERMOVATE SCALP APPL SOL 25ML|25|16
DESCOVY 200 MG/10 MG 30 TAB|30|1951
DESCOVY 200MG/25MG 30 TAB|30|1964
DESFERAL 500MG 10 VIALS|10|129
DESLORATADINE-TRIMA 5MG 15TAB|15|12
DESLORATADINE-TRIMA 5MG 30TAB|30|25
DESLORATADINE-TRIMA SYRUP 0.5MG/ML 120ML|120|13
DESMOPRESSIN TEVA 0.1MG 30TAB|30|84
DESMOPRESSIN TEVA 0.2MG 30TAB|30|124
DETRUSITOL SR 2MG 28CAPS|28|56
DETRUSITOL SR 4MG 28CAPS|28|84
DEXAMETHASONE 0.5MG 30T|30|19
DEXAMETHASONE 2MG 50TAB|50|149
DEXILANT 30 MG 28 capsules mr|28|274
DEXILANT 60 MG 28  mr capsules|28|307
DEXIMUNE 100MG 50CAPSULES|50|503
DEXIMUNE 25MG 50CAPSULES|50|143
DEXIMUNE 50MG 50CAPS|50|261
DEXSOL 2 MG/5 ML ORAL SOLUTION|75|120
DIAMILLA 28 tab|28|18
DIAMILLA 84 TAB|84|54
DIANE 21TAB|21|18
DIATRIM 50MG 30CAPS|30|37
DICLOFTIL 0.1% SOL 30x0.5ML|15|70
DIFICLIR 200MG 20 F.C.TAB|20|5959
DIFLUCAN SUSP 50MG/5ML 35ML|35|43
DIGOXIN KERN PHARMA 0.25MG 50TAB|50|17
DILATAM 120MG 30 SRTAB|30|26
DIMETHYL FUMARATE  240 MG 60 CAPS|60|3691
DIOVAN 160MG 28 FC TABS|28|34
DIOVAN 40MG 28 FC TABS|28|20
DIOVAN 80MG 28 FC TABS|28|23
DIPROFOL 1% 20ML X 5AMP|5|41
DIPROFOL 2% 50ML  1VIAL|1|72
DIPROGENTA 15GR OINT|15|24
DIPROGENTA CRM 15GR|15|24
DIPROSALIC LOTION 30ML|30|14
DIPROSALIC OINT 15GR|15|9
DIPROSPAN 1AMPX1ML|1|28
DISEPTYL FORTE 10CAPLETS|10|12
DISEPTYL SUSP 50ML|50|6
DISOTHIAZIDE 25MG 30TAB|30|10
DOCETAXEL HOSPIRA 10MG/ML VIAL 160MG/16ML|1|1991
DOCETAXEL HOSPIRA 10MG/ML VIAL 20MG/2ML|1|285
DOCETAXEL HOSPIRA 10MG/ML VIAL 80MG/8ML|1|1117
DOLESTINE 100MG/2ML 10 AMP|10|54
DOLESTINE 50MG/ML 10 AMP|10|34
DONEPEZIL TEVA 10MG 30TAB|30|124
DOPAMINE HYDROCHLORIDE S.A.L.F. 200 MG/5 ML 5 AMP|5|111
DOPICAR 30TAB|30|25
DORZATOL AVENIR  5ML  EYE DROP|5|37
DORZOLAMIDE S.K 20 MG/ML 5 ML|5|23
DORZOLAMIDE TIMOLOL TARO   	5 ML EYES DROPS|5|37
DORZOLAMIDE TIMOLOL TEVA OPHT SOL 5ML|5|37
DOSTINEX 0.5MG 2TAB|2|45
DOSTINEX 0.5MG 8TAB|8|164
DOTAREM 27.93/100ML 1VIAL/20ML|20|161
DOVATO 50 MG/ 300 MG 30 TAB|30|2579
DOXORUBICIN TEVA 2MG/ML VIAL 25ML|1|2888
DOXY 100 10TAB|10|10
DOXYLIN 100MG 10TAB|10|10
DRONCOR 400MG 60TAB|60|298
DUAC TOPICAL GEL 25G|25|74
DUAKLIR GENUAIR 340/12 MCG 60 U/DOSE|60|197
DUAVIVE 28 SR TAB|28|116
DULOXETINE DR TEVA 30 MG 30 CAPS|30|59
DULOXETINE DR TEVA 60 MG 30 CAPS|30|90
DUODART 30 CAPSULES|30|61
DUODOPA  GEL 7x100ML BAG|7|2663
DUORESP SPIROMAX 160 MCG/4.5 MCG 120DOSES|120|199
DUORESP SPIROMAX 320 MCG/9 MCG 60DOSES|60|196
DUOTRAV 2.5ML OPHTHALMIC SOLUTION|2.5|42
DUPHASTON 10MG 20TAB|20|25
DUPHASTON 10MG 3X14TABS|42|53
DUPIXENT 300MG/2ML 2 PREFILLED SYR 2ML|2|5350
DUPLEX 10/160 28 COATED TAB|28|101
DUPLEX 5/160 28 COATED TAB|28|98
DUPLEX 5/80 28 COATED TAB|28|87
DUTASTERIDE TARO 0.5MG 30 TAB|30|113
DUTASTERIDE TEVA 0.5MG 30CAPS SOFT|30|113
DYSPORT 300 U/VIAL|1|791
DYSPORT 500 U/VIAL IM/SC 1 VIAL|1|827
EBETAXEL 30MG/5ML VIAL|1|220
EBETAXEL 6 MG/ML VIAL 100MG/16.7ML|1|630
EBETAXEL 6 MG/ML VIAL 300MG/50ML|1|1854
EBIXA 10MG 56TAB|56|132
EBIXA 20MG 28TABS|28|124
EBIXA DROPS 10MG/G 50ML|50|250
EDRONAX 4MG 60TAB|60|108
EDURANT 25MG 30TAB|30|977
EFEXOR  XR 150MG 28 SR CAPS|28|48
EFEXOR XR 75MG 28 SR CAPS|28|26
EFFIENT 10MG 28 FC TAB|28|109
EFFIENT 5MG 28 FC TAB|28|169
EFRIN-10 DROPS 5CC|5|10
EFUDIX CREAM 5% 20GR|20|102
EKLIRA GENUAIR INHALER 60 DOSES (322MCG/DOSE)|60|138
ELAPRASE 2MG/ML VIAL 3ML|1|10502
ELATROL 25MG 50TAB|50|11
ELATROLET 10MG 30TAB|30|10
ELETRIPTAN - TRIMA 40 MG 10 TAB|10|212
ELETRIPTAN - TRIMA 40 MG 3 TAB|3|68
ELIDEL CREAM 1% 15G|15|55
ELIDEL CREAM 1% 30G|30|110
ELIGARD 22.5 MG 1 PREFILLED SYR|1|878
ELIGARD 45 MG 1 PREFILLED SYR|1|1900
ELIGARD 7.5 MG SYR PREFILLED|1|363
ELIQUIS 2.5MG 60 F.C.TAB|60|266
ELIQUIS 5 MG 60 F.C.TAB|60|265
ELOCOM CREAM 15GR|15|9
ELOCOM LOTION 20ML|20|14
ELOCOM OINT 15GR|15|10
ELONVA 100MCG/0.5ML 1SYRINGE PREFILLED|1|2053
ELONVA 150MCG/0.5ML 1 SYRINGE PREFILLED|1|2011
ELOXATIN 100MG IV SOL FOR INF VIAL 20ML|1|839
ELOXATIN 200MG 5MG/ML VIAL 40ML|1|1580
ELOXATIN 50MG IV SOL FOR INF VIAL 10ML|1|421
ELTROXIN 100MCG 100T|100|26
ELTROXIN 50MCG 100T|100|20
EMBESIN 40 iu/2 ml 10 AMP|10|3997
EMEND 1X125MG+2X80MG CAPS|3|149
EMGALITY 120 MG 1 PEN|1|2002
EMILY 21TAB|21|19
EMILY 3X21TAB|63|57
EMPLICITI 300 MG VIAL|1|4781
EMPLICITI 400 MG VIAL|1|6373
EMTRIVIR TEVA 200/245MG 30 F.C.TAB|30|1867
ENALADEX 10MG 30TAB|30|12
ENALADEX 20MG 30TAB|30|16
ENALADEX 5MG 30TAB|30|12
ENALAPRIL 10MG 30TAB|30|12
ENALAPRIL 20MG 30TAB|30|16
ENALAPRIL 5MG 30TAB|30|12
ENBREL  25MG/VIAL 4VIALS|4|1363
ENBREL 25MG/DOSE 4 PRE-FILLED SYR|4|1363
ENBREL 50MG 4 PREFIL.SYR|4|2393
ENBREL 50MG SOL FOR INJ 4X1ML PREFILLED PEN MYCLIC|4|2393
ENDOMETRIN 100MG 30 VAG.TAB|30|178
ENDOMETRIN 100MG 45 VAG.TAB|45|251
ENDOXAN 1G/50ML 1INJ|1|61
ENDOXAN 500MG/25ML 1INJ|1|43
ENGERIX B 20MCG/ML ADULT VIAL|1|69
ENGERIX B PEDIATRIC|1|41
ENSTILAR  60 GR  FOAM|60|208
ENTACAPONE MEDOCHEMIE 200mg 30tab|30|61
ENTECAVIR S.K. 0.5 MG 30 TAB|30|1927
ENTECAVIR S.K. 1 MG 30 TAB|30|1933
ENTECAVIR TEVA 0.5 MG 30 F.C.TAB|30|1927
ENTECAVIR TEVA 1 MG 30 F.C.TAB|30|1933
ENTRESTO 100 MG 56 F.C.TAB|56|503
ENTRESTO 200 MG 56F.C.TAB|56|503
ENTRESTO 50 MG 28 F.C.TAB|28|245
ENTUMIN 40MG 30TAB|30|19
ENTYVIO 300 MG/VIAL|1|9012
EPANUTIN 100MG 100CAPS|100|16
EPCLUSA 28 TAB|28|35362
EPHEDRIN SINTETICA 50 MG/ML  10 VIAL|10|80
EPHEDRINE HCL STEROP 50 MG/1 ML 100 AMP|100|704
EPIDUO GEL PUMP 30 GR|30|84
EPINEPHRINE  INJECTION MYLAN JR 0.15 MG 1 syr|1|231
EPINEPHRINE INJECTION MYLAN 0.3 MG|2|435
EPINEPHRINE INJECTION MYLAN 0.3 MG 1 syr|1|231
EPINEPHRINE INJECTION MYLAN JR 0.15 MG|2|435
EPIPEN 0.3MG/0.3ML AUTO-INJECTOR 2ML|1|231
EPIPEN 0.3MG/0.3ML AUTO-INJECTOR 2X2ML כולל מזרק תרגול|2|435
EPIPEN JR. 0.15MG/0.3ML AUTO-INJECTOR 2ML|1|231
EPIPEN JR. 0.15MG/0.3ML AUTO-INJECTOR 2X2ML כולל מזרק תרגול|2|435
EPIRUBICIN INOVAMED 2MG/ML VIAL 50MG/25ML|1|233
EPIVIR 150MG 60TAB|60|282
EPIVIR 300MG 30TAB|30|282
EPIVIR ORAL SOL 240ML|240|103
EPREX/PROTECS 10000 IU/1ML 6 SYRINGES|6|2004
EPREX/PROTECS 1000IU/0.5ML 6 SYRINGES|6|212
EPREX/PROTECS 2000 IU/0.5ML 6 SYRINGES|6|412
EPREX/PROTECS 20000 IU/0.5ML 1SYRINGE|1|601
EPREX/PROTECS 30000 IU/0.75ML 1SYRINGE|1|827
EPREX/PROTECS 3000IU/0.3ML 6 SYRINGES|6|601
EPREX/PROTECS 40000 IU/ML 1 SYRINGE|1|1100
EPREX/PROTECS 4000IU/0.4ML 6 SYRINGES|6|790
EPREX/PROTECS 5000IU/0.5ML 6SYRINGES|6|985
EPREX/PROTECS 6000 IU/0.6ML 6SYRINGES|6|1181
EPREX/PROTECS 8000 IU/0.8ML 6SYRINGES|6|1571
ERAXIS 100MG 30ML VIAL LYOPHILIZED POWDER FOR INJ.|1|1051
ERBITUX 5MG/ML 100ML|100|3448
ERBITUX 5MG/ML 20ML|20|736
ERDOTIN 300MG 20CAPS|20|41
ERELZI 25 MG/0.5 ML 4 PREFILLED SYR|4|1363
ERELZI 50 MG/1 ML 4 PREFILLED SYR|4|2393
ERELZI 50 MG/1ML 4 PRE FILLED PEN|4|2393
ERIVEDGE 150MG 28 CAPSULES|28|18780
ERLEADA 60MG  120 TAB|120|13530
ERYTHROCIN LACTOBIONATE I.V. VIAL 1G/VIAL 20ML|1|46
ERYTHROTEVA 250MG10TAB|10|6
ERYTHROTEVA 500MG10TAB|10|15
ESBRIET 267 MG 90 TABLETS|90|3488
ESBRIET 267MG 270CAPS|270|9091
ESBRIET 801 MG 90  COATED TAB|90|9944
ESCITALOPRAM TEVA 10MG 30TAB|30|34
ESCITALOPRAM TEVA 20MG 30TAB|30|50
ESKAZOLE 400MG 60TAB|60|658
ESMERON 10MG/ML 5ML 10 VIAL|10|155
ESMOLOL 10MG/ML (100MG/10ML) 5 VIALX10ML|5|233
ESMYA 5 MG 28TAB|28|488
ESOMEPRAZOLE INOVAMED 20 MG 30 tab|30|25
ESOMEPRAZOLE INOVAMED 40 MG 30 tab|30|39
ESOPRIM S.K 20 MG 28 tab|28|23
ESOPRIM S.K 40 MG 28 tab|28|36
ESRACAIN 1% 50AMP/10ML|50|200
ESRACAIN INJECTION 2% 50AMP/10ML|50|198
ESTELLE 35 21TAB|21|18
ESTELLE 35 21X3TAB|63|55
ESTO 10 28TAB|28|31
ESTO 15MG  28 F.C.TAB|28|29
ESTO 20 28TAB|28|47
ESTROFEM 1MG 28TAB|28|19
ESTROFEM 2MG 28TAB|28|17
ETODOLAC ER TEVA 600MG 20TAB|20|68
ETOMIDATE-LIPURO 20 MG/10 ML 10 AMP|10|94
ETOPA XL 600MG 20 SR TAB|20|68
ETOPAN 300MG 30CAPS|30|26
ETOPOSID EBEWE 20MG/ML VIAL 50ML (1000MG)|50|264
ETOPOSIDE 20MG/ML 50ML (1000MG)|50|264
ETOPOSIDE VIAL 100MG/5 ML|5|36.
ETOPOSIDE VIAL 200MG/10 ML|10|72.
Etoricoxib Dexcel 120 mg 7 tabs|7|30
Etoricoxib Dexcel 30 mg 28 tabs|28|42
Etoricoxib Dexcel 60 mg 14 tabs|14|27
Etoricoxib Dexcel 90 mg 14 tabs|14|38
ETORICOXIB TARO 120MG 7TABS|7|30
ETORICOXIB TARO 30MG  28TABS|28|42
ETORICOXIB TARO 60MG 14TAB|14|27
ETORICOXIB TARO 90MG  14TAB|14|38
ETORICOXIB TRIMA 120MG 7TABS|7|30
ETORICOXIB TRIMA 30MG 28TAB|28|42
ETORICOXIB TRIMA 60MG 14TABS|14|27
ETORICOXIB TRIMA 90MG 14TABS|14|38
EUCREAS 50/1000MG 60 FC TAB|60|124
EUCREAS 50/850MG 60 FC TAB|60|139
EUTHYROX 100MCG 100TAB|100|26
EUTHYROX 50MCG 100TAB|100|20
EVENITY 105 MG/1.17ML 2 PREFILLED SYR|2|2728
EVICEL HUMAN SURGICAL SEALANT 2X1ML (ללא אפליקטור)|2|512
EVICEL HUMAN SURGICAL SEALANT 2X2ML (ללא אפליקטור)|2|850
EVICEL HUMAN SURGICAL SEALANT 2X5ML (ללא אפליקטור)|2|2396
EVIPLERA 30 F.C.TAB|30|2510
EVISTA 60MG 28TAB|28|69
EVOLTRA 1MG/ML 20ML VIAL|1|4970
EVOREL 50 8PATCH|8|28
EVOREL CONTI  8 PATCH|8|73
EVRA 3 PATCHES|3|43
EVRA 9 PATCHES|9|118
EXELON 1.5MG 28CAPS|28|60
EXELON 3MG 28CAPS|28|91
EXELON 4.5MG 28CAPS|28|100
EXELON 6MG 28CAPS|28|99
EXELON PATCH 10 30 PATCH|30|207
EXELON PATCH 15MG 30PATCHES|30|306
EXELON PATCH 5 30 PATCH|30|178
EXEMASIN - VIT 30 TAB|30|176
EXEMESTANE INOVAMED 25MG 30 F.C.TAB|30|255
EXEMESTANE TEVA 25MG 30TAB|30|255
EXFORGE 10MG/160MG 28TAB|28|101
EXFORGE 5MG/160MG 28TAB|28|98
EXFORGE 5MG/80MG 28TAB|28|87
EXJADE 125MG 28 DISPERS TAB|28|815
EXJADE 250MG 28 DISPERS TAB|28|1752
EXJADE 500MG 28 DISPERS TAB|28|2946
EXONDYS 51	EYLEA 40MG/ML VIAL|1|2875
EZECOR 10MG 30TAB|30|185
EZETIMIBE SANDOZ 10 MG 30 TAB|30|185
EZETIMIBE TEVA 10 MG 30 TAB|30|185
EZETROL 10MG 30TAB|30|185
E-Z-HD POWDER FOR SUSP 340ML/340G (??FABRAZYME 35MG/VIAL|1|10927
FAMOTIDINE-T 40MG30TAB|30|41
FAMPYRA 10MG 56 P.R.TAB|56|684
FASENRA 30MG/ML1 PREFILLED SYR|1|8430
FASLODEX 250MG/5ML 2 PREFILLED SYR|2|1362
FAVOXIL 100MG 30TAB|30|46
FAVOXIL 50MG 60TAB|60|50
FEBURIC 80 MG 28 F.C.TAB|28|102
FEIBA NF 1000 IU/VIAL|1|3059
FEIBA NF 500IU/VIAL 50ML|1|1870
FEMARA 2.5MG 30TAB|30|194
FEMINET 1X21TAB|21|15
FEMINET 3X21TAB|63|47
FEMINET 4X21TAB|84|62
FEMOSTON 1/10 MG 28 tab|28|52
FEMOSTON CONTI 0.5 MG/2.5 MG 28 TAB|28|49
FEMOSTON CONTI 1 MG/5 MG 28 TAB|28|48
FENISTIL DROPS 20ML|20|16
FENTA 100 5 PATCH|5|211
FENTA 12MCG/HOUR 5PATCHES|5|47
FENTA 25 5 PATCH|5|69
FENTA 50 5 PATCH|5|122
FENTA 75 5 PATCH|5|179
FENTA INJECTION 0.05MG/ML 50X2ML|50|97
FENTA SL  133MCG   30 SUBLINGUAL TAB|30|831
FENTA SL 267MCG    30SUBLINGUAL TABLETS|30|831
FENTA SL 400MCG   30 SUBLINGUAL TABLETS|30|874
FENTA SL 533MCG   30SUBLINGUAL TAB|30|831
FENTA SL 67MCG  30TAB|30|734
FENTA SL 800MCG     30SL TAB|30|1029
FENTADOL 100 5 PATCHES|5|211
FENTADOL 12 5 PATCHES|5|47
FENTADOL 25 5 PATCHES|5|69
FENTADOL 50 5 PATCHES|5|122
FENTADOL 75 5 PATCHES|5|179
FENTANYL PANPHARMA 0.05 MG/ML 10 VIAL 2ML|10|19
FENTANYL PANPHARMA 0.05 MG/ML(500mcg/10ML) 10VIAL|10|40
FENTORA 100MCG 28 BUCCAL TAB|28|430
FENTORA 400MCG 28 BUCCAL TAB|28|628
FENTORA 600MCG 28 BUCCAL TAB|28|631
FENTORA 800MCG 28 BUCCAL TAB|28|631
FERINJECT 500MG/10ML SOL FOR INJ/INF|1|497
FERRIPROX 1000 MG 50 TAB|50|912
FERRIPROX 500MG 100TAB|100|755
FERRIPROX ORAL SOLUTION 100MG/ML 500ML|500|804
FERRLECIT 62.5MG/5ML 1AMP/5ML 5 amp|5|49
FERROVIN 20MG/ML AMP 5X5ML|5|289
FEXOFENADINE - TRIMA 120 MG 15 TAB|15|10
FEXOFENADINE - TRIMA 180 MG 15 TAB|15|14
FIBROGAMMIN P 250|1|612
FINASTERIDE TEVA 1MG 100TAB|100|394
FINASTERIDE TEVA 1MG 30TAB|30|125
FINGOLIMOD TEVA 0.5MG 30 CAPS|30|8155
FINOLIM 0.5 MG 28 CAPS|28|7611
FIRAZYR 30MG/3ML PREFIL. SYR.|1|6352
FIRDAPSE 10MG 100TAB|100|8616
FIRMAGON 120MG 2VIALS POWDER + 2VIALS SOLV.|2|944
FIRMAGON 80MG 1VIAL POWDER + 1VIAL SOLV.|1|518
FLAGYL 250MG 20TAB|20|11
FLAGYL SUSP 4% 120ML|120|53
FLAME 21TAB|21|19
FLAME 3X21TAB|63|57
FLEBOGAMMA 5% 100ML VIAL|100|1407
FLEBOGAMMA 5% 10ML VIAL|10|149
FLEBOGAMMA 5% 200ML VIAL|200|2635
FLEBOGAMMA 5% 50ML VIAL|50|703
FLIXOTIDE DISK 100MCG 60DOSES|60|29
FLIXOTIDE DISK 250MCG 60DOSES|60|58
FLIXOTIDE DISK 500MCG 60DOSES|60|115
FLIXOTIDE DISK 50MCG 60DOSES|60|25
FLIXOTIDE INH CFC FREE 125MCG 120DOSES|120|110
FLIXOTIDE INH CFC FREE 250MCG 120DOSES|120|115
FLIXOTIDE INH CFC FREE 50MCG 120DOSES|120|41
FLIXOTIDE NEBULES 0.5MG/2ML 10AMP|10|63
FLIXOTIDE NEBULES 2MG/2ML 10AMP (20ml)|10|142
FLOLAN INFUSION OF EPOPROSTENOL 1500 MCG DIL-PH12|1|241
FLOLAN INFUSION OF EPOPROSTENOL 500 MCG VIAL DIL PH12|1|202
FLORET 21TAB|21|19
FLORET 3X21TAB|63|56
FLUARIX TETRA SYRINGE 10X0.5ML|10|516
FLUARIX TETRA SYRINGE 1X0.5ML|1|59
FLUCANOL 100MG 7CAPSULES|7|90
FLUCANOL 150MG 1 CAPSULE|1|18
FLUCANOL 200MG 7CAPSULES|7|120
FLUCANOL 50MG 7CAPSULES|7|41
FLUCONAZOL 2MG/ML 1VIAL/100ML|100|58
FLUCONAZOL 2MG/ML 1VIAL/50ML|50|29
FLUCONAZOLE TEVA 150MG 1CAPS|1|18
FLUDARABIN EBEWE 50 MG/2 ML VIAL|1|511
FLUDECATE 1ML 5AMP|5|75
FLUMAZENIL MYLAN 0.1 MG/ML 1 VIAL 10ML|1|59
FLUMAZENIL MYLAN 0.1 MG/ML 1 VIAL 5ML|1|48
FLUMAZENIL TEVA 0.1MG/ML (5AMP/5ML)|5|223
FLUMIST QUADRIVALENT 0.2ML 10 UNIT DOSE|10|934
FLUORESCEINE  SERB 10X5ML|10|120
FLUOROURACIL EBEWE 50 MG/ML 1000mg/20ml|20|22
FLUOROURACIL EBEWE 50 MG/ML VIAL 5000MG/100ML|100|71
FLUOROURACIL 50 MG/ML (1000mg/20ml) 1 vial|20|22
FLUSALMER S.K. 50/500 MCG 60 DOSES|60|129
FLUSALMER SK 50/250 MCG 60 DOSES|60|113
FLUTIFORM 125/5  INHALER 120 DOSES|120|144
FLUTIFORM 250/10 INHALER 120 DOSES|120|235
FLUTIFORM 50/5  INHALER 120 DOSES|120|102
FLUTINE 20MG 30CAP|30|32
FLUVOXAMINE TEVA 100MG 30TAB|30|46
FLUVOXAMINE TEVA 50MG 60TAB|60|50
FML LIQUIFILM 5ML|5|9
FOMINIC 0.075MG 28 TAB|28|18
FOMINIC 0.075MG 84 TAB|84|54
FORADIL 12MCG 60CAPS|60|59
FORTEO PEN INJECTOR 2.4ML|1|1093
FORTUM 1G INJ|1|31
FORTUM 2G 1VIAL|1|61
FORXIGA 10MG 30TAB|30|172
FORXIGA 5 MG 30 TAB|30|178
FOSALAN ONCE-WEEKLY 70MG 4TAB|4|37
FOSAVANCE 70/5600IU 4 TAB|4|27
FOSCAVIR 24MG/ML 250ML|1|669
FOSRENOL 1000 MG ORAL POWDER 90 SACHETS|90|952
FOSRENOL 1000MG 90 CHEWTAB|90|910
FOSRENOL 500MG 90 CHEW TAB|90|644
FOSRENOL 750 MG 90 CHEWTAB|90|853
FOSTER INHALER 120 ACTUATIONS|120|137
FOSTIMON 150 IU 10 VIALS|10|1172
FOSTIMON 75IU 10 VIALS|10|723
FRAGMIN 10000 IU/0.4ML|5|123
FRAGMIN 2500UI/0.2ML 10INJ|10|76
FRAGMIN 5000UI/0.2ML 10INJ|10|132
FRAGMIN 7500 IU/0.3ML 10 INJ|10|171
FRISIUM 10MG 30TAB|30|13
